"","estimate","p_values","r_squared","adj_r_squared","f_statistic","f_p_value","standardized_betas","node"
"(Intercept)225",0.864362672295006,0.2359,0.189189009305057,0.095633894994102,2.0222198508169,0.13543783620433,0.841745457089399,226
"total_sleep_duration225",5.61081272168618e-07,1,0.189189009305057,0.095633894994102,2.0222198508169,0.13543783620433,0.17404049861075,226
"awake_time225",-9.05371727102332e-07,1,0.189189009305057,0.095633894994102,2.0222198508169,0.13543783620433,-0.240548618433432,226
"restless_sleep225",6.53992360724381e-05,0.3295,0.189189009305057,0.095633894994102,2.0222198508169,0.13543783620433,0.208715377442639,226
"(Intercept)226",0.88224001622113,0.4024,0.110210784557774,0.00754279816059378,1.0734678688585,0.377516809538346,0.878704969560511,227
"total_sleep_duration226",-4.08608609666905e-07,1,0.110210784557774,0.00754279816059378,1.0734678688585,0.377516809538346,-0.115156488028122,227
"awake_time226",-1.17981766329489e-06,1,0.110210784557774,0.00754279816059378,1.0734678688585,0.377516809538346,-0.284804721604286,227
"restless_sleep226",8.34276929456095e-05,0.2885,0.110210784557774,0.00754279816059378,1.0734678688585,0.377516809538346,0.241906957184741,227
"(Intercept)227",0.903527571734454,0.0764,0.200624385532466,0.108388737709289,2.17512849172023,0.115058536124863,0.919118158745176,228
"total_sleep_duration227",-6.83517715983394e-07,1,0.200624385532466,0.108388737709289,2.17512849172023,0.115058536124863,-0.151920510877758,228
"awake_time227",-2.42187868885593e-06,1,0.200624385532466,0.108388737709289,2.17512849172023,0.115058536124863,-0.461073768810534,228
"restless_sleep227",4.79012352058875e-05,0.6027,0.200624385532466,0.108388737709289,2.17512849172023,0.115058536124863,0.109539454950397,228
"(Intercept)228",0.894070727355807,0.0132,0.358179138306743,0.284122885034444,4.83658195601317,0.00833029103996141,0.901674354413587,229
"total_sleep_duration228",-1.1191078188141e-06,1,0.358179138306743,0.284122885034444,4.83658195601317,0.00833029103996141,-0.256678217083782,229
"awake_time228",-2.93593559119057e-06,1,0.358179138306743,0.284122885034444,4.83658195601317,0.00833029103996141,-0.576786385296819,229
"restless_sleep228",0.000141512227362005,0.0827,0.358179138306743,0.284122885034444,4.83658195601317,0.00833029103996141,0.333939872528604,229
"(Intercept)229",0.900069530473611,0.6993,0.0228156268612345,-0.0899364161932386,0.202352225672858,0.893814366312554,0.911592622557347,230
"total_sleep_duration229",-1.53970758632893e-07,1,0.0228156268612345,-0.0899364161932386,0.202352225672858,0.893814366312554,-0.0436126541120509,230
"awake_time229",-4.58707785922923e-07,1,0.0228156268612345,-0.0899364161932386,0.202352225672858,0.893814366312554,-0.11129144264097,230
"restless_sleep229",-2.85065607540039e-05,0.7117,0.0228156268612345,-0.0899364161932386,0.202352225672858,0.893814366312554,-0.0830761415860806,230
"(Intercept)230",0.916173174806384,0.007,0.341882735900899,0.265946128504849,4.50221240616922,0.0113203508805315,0.944888771719011,231
"total_sleep_duration230",-2.70764660880755e-06,1,0.341882735900899,0.265946128504849,4.50221240616922,0.0113203508805315,-0.626881883395315,231
"awake_time230",-1.93619733721828e-06,1,0.341882735900899,0.265946128504849,4.50221240616922,0.0113203508805315,-0.383967750225147,231
"restless_sleep230",0.000189184218511349,0.0156,0.341882735900899,0.265946128504849,4.50221240616922,0.0113203508805315,0.450646362080021,231
"(Intercept)231",0.878195913674817,0.6887,0.0732726304434679,-0.0336574506592089,0.685238706338488,0.569154313030062,0.869006294650797,232
"total_sleep_duration231",-5.64607446870032e-07,1,0.0732726304434679,-0.0336574506592089,0.685238706338488,0.569154313030062,-0.163099485366075,232
"awake_time231",4.12992383549366e-07,1,0.0732726304434679,-0.0336574506592089,0.685238706338488,0.569154313030062,0.10218788816085,232
"restless_sleep231",9.39872524307686e-05,0.2375,0.0732726304434679,-0.0336574506592089,0.685238706338488,0.569154313030062,0.279339382655241,232
"(Intercept)232",0.889152861282241,1,0.00129743741352651,-0.113937473654144,0.0112590655167392,0.998320930233003,0.889816500446566,233
"total_sleep_duration232",5.01804969772372e-08,1,0.00129743741352651,-0.113937473654144,0.0112590655167392,0.998320930233003,0.0134942475276523,233
"awake_time232",-1.31990577717707e-07,1,0.00129743741352651,-0.113937473654144,0.0112590655167392,0.998320930233003,-0.0304024117625162,233
"restless_sleep232",-5.702412439275e-06,0.9469,0.00129743741352651,-0.113937473654144,0.0112590655167392,0.998320930233003,-0.0157771867389884,233
"(Intercept)233",0.823619152179067,0.5754,0.191540491492946,0.098256702049824,2.05330950464587,0.131009861327226,0.761187903775439,234
"total_sleep_duration233",2.56418263208612e-06,1,0.191540491492946,0.098256702049824,2.05330950464587,0.131009861327226,0.436404560369426,234
"awake_time233",1.50159585346399e-06,1,0.191540491492946,0.098256702049824,2.05330950464587,0.131009861327226,0.21889950484798,234
"restless_sleep233",-7.32641901481299e-06,0.9492,0.191540491492946,0.098256702049824,2.05330950464587,0.131009861327226,-0.0128288966288392,234
"(Intercept)234",0.889628102573752,0.075,0.236136167187237,0.147998032631918,2.6791600296354,0.06777556722629,0.890492644084393,235
"total_sleep_duration234",-6.04049253687831e-08,1,0.236136167187237,0.147998032631918,2.6791600296354,0.06777556722629,-0.0197233194982814,235
"awake_time234",-1.70042170387648e-06,1,0.236136167187237,0.147998032631918,2.6791600296354,0.06777556722629,-0.475571357534755,235
"restless_sleep234",3.67998924904336e-05,0.5513,0.236136167187237,0.147998032631918,2.6791600296354,0.06777556722629,0.123626460166262,235
"(Intercept)235",0.893498488975363,0.6753,0.0344511382665054,-0.0769583457796672,0.309229852031516,0.818490759917282,0.900420443849058,236
"total_sleep_duration235",-3.87715254257616e-07,1,0.0344511382665054,-0.0769583457796672,0.309229852031516,0.818490759917282,-0.131942069224041,236
"awake_time235",3.6637320218541e-07,1,0.0344511382665054,-0.0769583457796672,0.309229852031516,0.818490759917282,0.106793666139621,236
"restless_sleep235",8.6325083562741e-07,1,0.0344511382665054,-0.0769583457796672,0.309229852031516,0.818490759917282,0.00302248835555562,236
"(Intercept)236",0.864186731739846,0.2063,0.190476995903562,0.0970704954308962,2.03922633799242,0.132996762523758,0.844638991129432,237
"total_sleep_duration236",6.5028954310979e-07,1,0.190476995903562,0.0970704954308962,2.03922633799242,0.132996762523758,0.176658062496044,237
"awake_time236",1.91794995892141e-06,1,0.190476995903562,0.0970704954308962,2.03922633799242,0.132996762523758,0.446288151820265,237
"restless_sleep236",-1.56444284291998e-05,0.8492,0.190476995903562,0.0970704954308962,2.03922633799242,0.132996762523758,-0.0437263895711398,237
"(Intercept)237",0.857940213996203,0.4984,0.147222391349681,0.0488249749669517,1.49620179839927,0.238866963443142,0.831158238497829,238
"total_sleep_duration237",1.72775386931881e-06,1,0.147222391349681,0.0488249749669517,1.49620179839927,0.238866963443142,0.313168497498205,238
"awake_time237",2.25439586379468e-06,1,0.147222391349681,0.0488249749669517,1.49620179839927,0.238866963443142,0.350007835000129,238
"restless_sleep237",-0.000101763778658681,0.3942,0.147222391349681,0.0488249749669517,1.49620179839927,0.238866963443142,-0.189778340871154,238
"(Intercept)238",0.886903537492197,0.6931,0.0487095597851824,-0.0610547217780659,0.443765121872683,0.723725319359242,0.886647647826858,239
"total_sleep_duration238",-5.69334733441797e-07,1,0.0487095597851824,-0.0610547217780659,0.443765121872683,0.723725319359242,-0.151042831340447,239
"awake_time238",6.33334992923847e-07,1,0.0487095597851824,-0.0610547217780659,0.443765121872683,0.723725319359242,0.143918729173646,239
"restless_sleep238",4.81554109143433e-05,0.5761,0.0487095597851824,-0.0610547217780659,0.443765121872683,0.723725319359242,0.131442181354682,239
"(Intercept)239",0.816555454597448,0.0279,0.422884607136851,0.356294369498796,6.3505496021113,0.00224396045794015,0.748970351589605,240
"total_sleep_duration239",4.38660896056724e-07,1,0.422884607136851,0.356294369498796,6.3505496021113,0.00224396045794015,0.0868643040647704,240
"awake_time239",2.62362749945944e-06,1,0.422884607136851,0.356294369498796,6.3505496021113,0.00224396045794015,0.445006126717565,240
